,Component name,Component version name,Match type,License names,License families,Review Status,Component id,Version id,License ids
0,Amanieu/thread_local-rs,0.3.6,Transitive Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,b547df48-dfbc-4385-9d2e-9b335fdfd15e,d7c91490-f55e-4290-ab0b-552c52184524,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
1,BurntSushi/rust-memchr,1.0.2,Transitive Dependency,(MIT License AND Public Domain),PERMISSIVE,NOT_REVIEWED,79bcd522-6a36-46f7-92dc-2a8b9f2c0ab7,bdccc112-157e-4887-86eb-0692c46e742a,"d26bcb7d-5bc8-4f05-8942-a3a42728a2e4,ad705c59-6893-4980-bdbf-0837f1823cc4"
2,BurntSushi/utf8-ranges,1.0.5,Transitive Dependency,(MIT License OR The Unlicense),PERMISSIVE,NOT_REVIEWED,7752b736-7ea0-4cf9-99f1-1727b5396ad5,74558329-0b5f-4013-8456-87d51ca27cb8,"ad705c59-6893-4980-bdbf-0837f1823cc4,57b1f355-a0a0-4f5e-b4dd-019296e4eda6"
3,KyleMayes/clang-sys,0.12.0,Transitive Dependency,Apache License 2.0,PERMISSIVE,NOT_REVIEWED,ac3ada34-122e-4189-a5d8-c66289d6710d,92810fa3-f311-4b29-bda6-291123bdeee8,7cae335f-1193-421e-92f1-8802b4243e93
4,Stebalien/term,0.4.6,Transitive Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,40e9a6b9-aed6-48a8-b12c-baea0df00752,e8636a40-d675-4b07-aeae-e591e389ff28,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
5,alexcrichton/cfg-if,0.1.10,Transitive Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,c34936c4-56b4-4c6d-9e19-7e034be7440c,3be9bb61-5cc7-4d21-b7d9-69ecd0e90498,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
6,alexcrichton/cmake-rs,0.1.54,Direct Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,c5311324-581c-4404-af38-b14d3eb8cf52,d07f69dc-f795-4b15-bc5f-d66b145c5392,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
7,aster,0.38.0,Transitive Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,6e5f36de-220b-4222-897b-d40c2b7f0939,1a26a374-a06c-4117-b6d2-ece65c59506b,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
8,autocfg,0.1.8,Transitive Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,1a31ee7c-6d1f-4e35-92f0-e3aabcb54c65,aac85efd-85b1-49ee-8462-f2348945f2f9,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
9,autocfg,1.5.0,Transitive Dependency,(MIT License OR Apache License 2.0),PERMISSIVE,NOT_REVIEWED,1a31ee7c-6d1f-4e35-92f0-e3aabcb54c65,a015b122-e995-4739-9cec-71742d1a892d,"ad705c59-6893-4980-bdbf-0837f1823cc4,7cae335f-1193-421e-92f1-8802b4243e93"
