,Used by,Component id,Version id,Component name,Component version name,Channel versions,License ids,License names,License families,Match type,Producer match type,Usage,In use,Overridden By,Created At,Origin name,Origin id,Review Status,Project path,Source/Type,File Match Count,Component Status,Component Notes,Version Notes,Release Date,Newer Versions,Commit Activity,Commits in Past 12 Months,Contributors in Past 12 Months,Deep License Ids,Deep License Names,Deep License Families,Component origin id,Has License Conflicts
0,,8613399f-4ee7-4dc1-b732-28deccbcb011,0835f23c-e46a-42d5-bd22-2bd3e38a00fe,@angular/common,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/common/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,388.0,,,,,,,24a01be4-082b-4025-8849-d635b733c8f9,False
1,,c80aed26-8373-4160-8356-ac0b10c7514c,4cd5fd45-6458-46cb-8a1c-6ec671a0ce75,@angular/compiler,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/compiler/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,388.0,,,,,,,f0c5ac32-7f46-4edf-ac71-caa2ff15d021,False
2,,fc3238b4-e096-4048-9515-acae0add8eb5,8764ab34-3600-46fb-8c57-49f4285db321,@angular/core,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/core/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,388.0,,,,,,,76217946-eaa3-4f5d-97cd-c358b7d07c59,False
3,,c9bb7a26-782a-46cc-9d4d-29e10e6bad20,eb49ebd6-4a1f-4e60-8367-a182d68c0986,@angular/forms,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/forms/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,388.0,,,,,,,9aa910c5-a600-41e4-a0d1-e26df2c8d8fe,False
4,,a87863f2-0b2f-4af8-91b1-ac1edc1c0d6d,9e0e8189-7440-45fc-b120-5a3a52c5650f,@angular/platform-browser,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/platform-browser/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,388.0,,,,,,,23d81c1e-2147-4dc2-b1b7-608950ab2251,False
5,,1714ee73-d063-44e5-956d-28fa90b65ad6,28c4ab66-f764-463e-aae3-64d241ed8946,@angular/platform-browser-dynamic,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/platform-browser-dynamic/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,388.0,,,,,,,c061bc4b-cf6e-4690-82bf-03a81dc80d21,False
6,,1bb5c4c7-18de-41ff-821e-d18f8f26130f,56f731e7-5777-4503-9506-36a7a82e42cc,@angular/router,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/router/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,389.0,,,,,,,40b37eb7-8c3a-4e82-9d86-e44e9f87a244,False
7,,135692fb-d668-4386-b1fd-d66619d629ef,299fe62d-dd43-4d3b-9554-d2da775cc6de,@angular/upgrade,8.2.14,8.2.14,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@angular/upgrade/8.2.14,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,11/13/19,389.0,,,,,,,38ec9b7b-3f21-4a83-a852-28ddc5740915,False
8,,54fef53b-8961-4c30-96ee-13be25524ba0,68ceced3-5ec1-411f-adc1-54ebdb574e0b,@ng-bootstrap/ng-bootstrap,5.3.1,5.3.1,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@ng-bootstrap/ng-bootstrap/5.3.1,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,4/17/20,46.0,,,,,,,fb9fa686-3132-4395-939f-6b063d5bd454,False
9,,7a7d396b-36c6-4ab3-af49-904d29e34a87,eac1ba9a-e56e-48a1-a102-6467479cf14b,@uirouter/angularjs,1.0.25,1.0.25,ad705c59-6893-4980-bdbf-0837f1823cc4,MIT License,PERMISSIVE,Direct Dependency,,DYNAMICALLY_LINKED,True,,6/14/23,npmjs,@uirouter/angularjs/1.0.25,NOT_REVIEWED,couchbase-server 7.5.0,KB_COMPONENT,1,UNREVIEWED,,,2/4/20,6.0,,,,,,,2c9f5693-16bd-4e44-878f-b7685ffbd78f,False
